season,race_name,circuitId,driver,constructor,qualifying_position,final_position,podium
2014,Monaco Grand Prix,6,VER,Toro Rosso,7,R,0
2014,Monaco Grand Prix,6,SUT,Sauber,18,R,0
2014,Monaco Grand Prix,6,KVY,Toro Rosso,9,R,0
2014,Monaco Grand Prix,6,VET,Red Bull,4,R,0
2014,Monaco Grand Prix,6,PER,Force India,10,R,0
2014,Monaco Grand Prix,6,MAL,Lotus F1,15,W,0
2014,Canadian Grand Prix,7,RIC,Red Bull,6,1,1
2014,Canadian Grand Prix,7,ROS,Mercedes,1,2,1
2014,Canadian Grand Prix,7,VET,Red Bull,3,3,1
2014,Canadian Grand Prix,7,BUT,McLaren,9,4,0
2014,Canadian Grand Prix,7,HUL,Force India,11,5,0
2014,Canadian Grand Prix,7,ALO,Ferrari,7,6,0
2014,Canadian Grand Prix,7,BOT,Williams,4,7,0
2014,Canadian Grand Prix,7,VER,Toro Rosso,8,8,0
2014,Canadian Grand Prix,7,MAG,McLaren,12,9,0
2014,Canadian Grand Prix,7,RAI,Ferrari,10,10,0
2014,Canadian Grand Prix,7,PER,Force India,13,11,0
2014,Canadian Grand Prix,7,MAS,Williams,5,12,0
2014,Canadian Grand Prix,7,SUT,Sauber,16,13,0
2014,Canadian Grand Prix,7,GUT,Sauber,22,14,0
2014,Canadian Grand Prix,7,GRO,Lotus F1,14,R,0
2014,Canadian Grand Prix,7,KVY,Toro Rosso,15,R,0
2014,Canadian Grand Prix,7,HAM,Mercedes,2,R,0
2014,Canadian Grand Prix,7,KOB,Caterham,21,R,0
2014,Canadian Grand Prix,7,MAL,Lotus F1,17,R,0
2014,Canadian Grand Prix,7,ERI,Caterham,20,R,0
2014,Canadian Grand Prix,7,CHI,Marussia,18,R,0
2014,Canadian Grand Prix,7,BIA,Marussia,19,R,0
2014,Austrian Grand Prix,70,ROS,Mercedes,3,1,1
2014,Austrian Grand Prix,70,HAM,Mercedes,9,2,1
2014,Austrian Grand Prix,70,BOT,Williams,2,3,1
2014,Austrian Grand Prix,70,MAS,Williams,1,4,0
2014,Austrian Grand Prix,70,ALO,Ferrari,4,5,0
2014,Austrian Grand Prix,70,PER,Force India,15,6,0
2014,Austrian Grand Prix,70,MAG,McLaren,6,7,0
2014,Austrian Grand Prix,70,RIC,Red Bull,5,8,0
2014,Austrian Grand Prix,70,HUL,Force India,10,9,0
2014,Austrian Grand Prix,70,RAI,Ferrari,8,10,0
2014,Austrian Grand Prix,70,BUT,McLaren,11,11,0
2014,Austrian Grand Prix,70,MAL,Lotus F1,13,12,0
2014,Austrian Grand Prix,70,SUT,Sauber,16,13,0
2014,Austrian Grand Prix,70,GRO,Lotus F1,22,14,0
2014,Austrian Grand Prix,70,BIA,Marussia,18,15,0
2014,Austrian Grand Prix,70,KOB,Caterham,19,16,0
2014,Austrian Grand Prix,70,CHI,Marussia,21,17,0
2014,Austrian Grand Prix,70,ERI,Caterham,20,18,0
2014,Austrian Grand Prix,70,GUT,Sauber,17,19,0
2014,Austrian Grand Prix,70,VER,Toro Rosso,14,R,0
2014,Austrian Grand Prix,70,VET,Red Bull,12,R,0
2014,Austrian Grand Prix,70,KVY,Toro Rosso,7,R,0
2014,British Grand Prix,9,HAM,Mercedes,6,1,1
2014,British Grand Prix,9,BOT,Williams,14,2,1
2014,British Grand Prix,9,RIC,Red Bull,8,3,1
2014,British Grand Prix,9,BUT,McLaren,3,4,0
2014,British Grand Prix,9,VET,Red Bull,2,5,0
2014,British Grand Prix,9,ALO,Ferrari,16,6,0
2014,British Grand Prix,9,MAG,McLaren,5,7,0
2014,British Grand Prix,9,HUL,Force India,4,8,0
2014,British Grand Prix,9,KVY,Toro Rosso,9,9,0
2014,British Grand Prix,9,VER,Toro Rosso,10,10,0
2014,British Grand Prix,9,PER,Force India,7,11,0
2014,British Grand Prix,9,GRO,Lotus F1,11,12,0
2014,British Grand Prix,9,SUT,Sauber,13,13,0
2014,British Grand Prix,9,BIA,Marussia,12,14,0
2014,British Grand Prix,9,KOB,Caterham,22,15,0
2014,British Grand Prix,9,CHI,Marussia,17,16,0
2014,British Grand Prix,9,MAL,Lotus F1,20,17,0
2014,British Grand Prix,9,ROS,Mercedes,1,R,0
2014,British Grand Prix,9,ERI,Caterham,21,R,0
2014,British Grand Prix,9,GUT,Sauber,19,R,0
2014,British Grand Prix,9,MAS,Williams,15,R,0
2014,British Grand Prix,9,RAI,Ferrari,18,R,0
2014,German Grand Prix,10,ROS,Mercedes,1,1,1
2014,German Grand Prix,10,BOT,Williams,2,2,1
2014,German Grand Prix,10,HAM,Mercedes,20,3,1
2014,German Grand Prix,10,VET,Red Bull,6,4,0
2014,German Grand Prix,10,ALO,Ferrari,7,5,0
2014,German Grand Prix,10,RIC,Red Bull,5,6,0
2014,German Grand Prix,10,HUL,Force India,9,7,0
2014,German Grand Prix,10,BUT,McLaren,11,8,0
2014,German Grand Prix,10,MAG,McLaren,4,9,0
2014,German Grand Prix,10,PER,Force India,10,10,0
2014,German Grand Prix,10,RAI,Ferrari,12,11,0
2014,German Grand Prix,10,MAL,Lotus F1,18,12,0
2014,German Grand Prix,10,VER,Toro Rosso,13,13,0
2014,German Grand Prix,10,GUT,Sauber,16,14,0
2014,German Grand Prix,10,BIA,Marussia,17,15,0
2014,German Grand Prix,10,KOB,Caterham,19,16,0
2014,German Grand Prix,10,CHI,Marussia,21,17,0
2014,German Grand Prix,10,ERI,Caterham,22,18,0
2014,German Grand Prix,10,SUT,Sauber,15,R,0
2014,German Grand Prix,10,KVY,Toro Rosso,8,R,0
2014,German Grand Prix,10,GRO,Lotus F1,14,R,0
2014,German Grand Prix,10,MAS,Williams,3,R,0
2014,Hungarian Grand Prix,11,RIC,Red Bull,4,1,1
2014,Hungarian Grand Prix,11,ALO,Ferrari,5,2,1
2014,Hungarian Grand Prix,11,HAM,Mercedes,22,3,1
2014,Hungarian Grand Prix,11,ROS,Mercedes,1,4,0
2014,Hungarian Grand Prix,11,MAS,Williams,6,5,0
2014,Hungarian Grand Prix,11,RAI,Ferrari,16,6,0
2014,Hungarian Grand Prix,11,VET,Red Bull,2,7,0
2014,Hungarian Grand Prix,11,BOT,Williams,3,8,0
2014,Hungarian Grand Prix,11,VER,Toro Rosso,8,9,0
2014,Hungarian Grand Prix,11,BUT,McLaren,7,10,0
2014,Hungarian Grand Prix,11,SUT,Sauber,11,11,0
2014,Hungarian Grand Prix,11,MAG,McLaren,21,12,0
2014,Hungarian Grand Prix,11,MAL,Lotus F1,20,13,0
2014,Hungarian Grand Prix,11,KVY,Toro Rosso,10,14,0
2014,Hungarian Grand Prix,11,BIA,Marussia,15,15,0
2014,Hungarian Grand Prix,11,CHI,Marussia,18,16,0
2014,Hungarian Grand Prix,11,GUT,Sauber,13,R,0
2014,Hungarian Grand Prix,11,KOB,Caterham,17,R,0
2014,Hungarian Grand Prix,11,PER,Force India,12,R,0
2014,Hungarian Grand Prix,11,HUL,Force India,9,R,0
2014,Hungarian Grand Prix,11,GRO,Lotus F1,14,R,0
2014,Hungarian Grand Prix,11,ERI,Caterham,19,R,0
2014,Belgian Grand Prix,13,RIC,Red Bull,5,1,1
2014,Belgian Grand Prix,13,ROS,Mercedes,1,2,1
2014,Belgian Grand Prix,13,BOT,Williams,6,3,1
2014,Belgian Grand Prix,13,RAI,Ferrari,8,4,0
2014,Belgian Grand Prix,13,VET,Red Bull,3,5,0
2014,Belgian Grand Prix,13,BUT,McLaren,10,6,0
2014,Belgian Grand Prix,13,ALO,Ferrari,4,7,0
2014,Belgian Grand Prix,13,PER,Force India,13,8,0
2014,Belgian Grand Prix,13,KVY,Toro Rosso,11,9,0
2014,Belgian Grand Prix,13,HUL,Force India,18,10,0
2014,Belgian Grand Prix,13,VER,Toro Rosso,12,11,0
2014,Belgian Grand Prix,13,MAG,McLaren,7,12,0
2014,Belgian Grand Prix,13,MAS,Williams,9,13,0
2014,Belgian Grand Prix,13,SUT,Sauber,14,14,0
2014,Belgian Grand Prix,13,GUT,Sauber,20,15,0
2014,Belgian Grand Prix,13,CHI,Marussia,19,16,0
2014,Belgian Grand Prix,13,ERI,Caterham,22,17,0
2014,Belgian Grand Prix,13,BIA,Marussia,16,18,0
2014,Belgian Grand Prix,13,HAM,Mercedes,2,R,0
2014,Belgian Grand Prix,13,GRO,Lotus F1,15,R,0
2014,Belgian Grand Prix,13,MAL,Lotus F1,17,R,0
2014,Belgian Grand Prix,13,LOT,Caterham,21,R,0
2014,Italian Grand Prix,14,HAM,Mercedes,1,1,1
2014,Italian Grand Prix,14,ROS,Mercedes,2,2,1
2014,Italian Grand Prix,14,MAS,Williams,4,3,1
2014,Italian Grand Prix,14,BOT,Williams,3,4,0
2014,Italian Grand Prix,14,RIC,Red Bull,9,5,0
2014,Italian Grand Prix,14,VET,Red Bull,8,6,0
2014,Italian Grand Prix,14,PER,Force India,10,7,0
2014,Italian Grand Prix,14,BUT,McLaren,6,8,0
2014,Italian Grand Prix,14,RAI,Ferrari,11,9,0
2014,Italian Grand Prix,14,MAG,McLaren,5,10,0
2014,Italian Grand Prix,14,KVY,Toro Rosso,21,11,0
2014,Italian Grand Prix,14,HUL,Force India,13,12,0
2014,Italian Grand Prix,14,VER,Toro Rosso,12,13,0
2014,Italian Grand Prix,14,MAL,Lotus F1,16,14,0
2014,Italian Grand Prix,14,SUT,Sauber,14,15,0
2014,Italian Grand Prix,14,GRO,Lotus F1,17,16,0
2014,Italian Grand Prix,14,KOB,Caterham,18,17,0
2014,Italian Grand Prix,14,BIA,Marussia,19,18,0
2014,Italian Grand Prix,14,GUT,Sauber,15,19,0
2014,Italian Grand Prix,14,ERI,Caterham,22,20,0
2014,Italian Grand Prix,14,ALO,Ferrari,7,R,0
2014,Italian Grand Prix,14,CHI,Marussia,20,R,0
2014,Singapore Grand Prix,15,HAM,Mercedes,1,1,1
2014,Singapore Grand Prix,15,VET,Red Bull,4,2,1
2014,Singapore Grand Prix,15,RIC,Red Bull,3,3,1
2014,Singapore Grand Prix,15,ALO,Ferrari,5,4,0
2014,Singapore Grand Prix,15,MAS,Williams,6,5,0
2014,Singapore Grand Prix,15,VER,Toro Rosso,12,6,0
2014,Singapore Grand Prix,15,PER,Force India,15,7,0
2014,Singapore Grand Prix,15,RAI,Ferrari,7,8,0
2014,Singapore Grand Prix,15,HUL,Force India,13,9,0
2014,Singapore Grand Prix,15,MAG,McLaren,9,10,0
2014,Singapore Grand Prix,15,BOT,Williams,8,11,0
2014,Singapore Grand Prix,15,MAL,Lotus F1,18,12,0
2014,Singapore Grand Prix,15,GRO,Lotus F1,16,13,0
2014,Singapore Grand Prix,15,KVY,Toro Rosso,10,14,0
2014,Singapore Grand Prix,15,ERI,Caterham,22,15,0
2014,Singapore Grand Prix,15,BIA,Marussia,19,16,0
2014,Singapore Grand Prix,15,CHI,Marussia,21,17,0
2014,Singapore Grand Prix,15,BUT,McLaren,11,R,0
2014,Singapore Grand Prix,15,SUT,Sauber,17,R,0
2014,Singapore Grand Prix,15,GUT,Sauber,14,R,0
2014,Singapore Grand Prix,15,ROS,Mercedes,2,R,0
2014,Singapore Grand Prix,15,KOB,Caterham,20,W,0
2014,Japanese Grand Prix,22,HAM,Mercedes,2,1,1
2014,Japanese Grand Prix,22,ROS,Mercedes,1,2,1
2014,Japanese Grand Prix,22,VET,Red Bull,9,3,1
2014,Japanese Grand Prix,22,RIC,Red Bull,6,4,0
2014,Japanese Grand Prix,22,BUT,McLaren,8,5,0
2014,Japanese Grand Prix,22,BOT,Williams,3,6,0
2014,Japanese Grand Prix,22,MAS,Williams,4,7,0
2014,Japanese Grand Prix,22,HUL,Force India,13,8,0
2014,Japanese Grand Prix,22,VER,Toro Rosso,20,9,0
2014,Japanese Grand Prix,22,PER,Force India,11,10,0
2014,Japanese Grand Prix,22,KVY,Toro Rosso,12,11,0
2014,Japanese Grand Prix,22,RAI,Ferrari,10,12,0
2014,Japanese Grand Prix,22,GUT,Sauber,15,13,0
2014,Japanese Grand Prix,22,MAG,McLaren,7,14,0
2014,Japanese Grand Prix,22,GRO,Lotus F1,16,15,0
2014,Japanese Grand Prix,22,MAL,Lotus F1,22,16,0
2014,Japanese Grand Prix,22,ERI,Caterham,17,17,0
2014,Japanese Grand Prix,22,CHI,Marussia,21,18,0
2014,Japanese Grand Prix,22,KOB,Caterham,19,19,0
2014,Japanese Grand Prix,22,BIA,Marussia,18,20,0
2014,Japanese Grand Prix,22,SUT,Sauber,14,21,0
2014,Japanese Grand Prix,22,ALO,Ferrari,5,R,0
2014,Russian Grand Prix,71,HAM,Mercedes,1,1,1
2014,Russian Grand Prix,71,ROS,Mercedes,2,2,1
2014,Russian Grand Prix,71,BOT,Williams,3,3,1
2014,Russian Grand Prix,71,BUT,McLaren,4,4,0
2014,Russian Grand Prix,71,MAG,McLaren,11,5,0
2014,Russian Grand Prix,71,ALO,Ferrari,7,6,0
2014,Russian Grand Prix,71,RIC,Red Bull,6,7,0
2014,Russian Grand Prix,71,VET,Red Bull,10,8,0
2014,Russian Grand Prix,71,RAI,Ferrari,8,9,0
2014,Russian Grand Prix,71,PER,Force India,12,10,0
2014,Russian Grand Prix,71,MAS,Williams,18,11,0
2014,Russian Grand Prix,71,HUL,Force India,17,12,0
2014,Russian Grand Prix,71,VER,Toro Rosso,9,13,0
2014,Russian Grand Prix,71,KVY,Toro Rosso,5,14,0
2014,Russian Grand Prix,71,GUT,Sauber,13,15,0
2014,Russian Grand Prix,71,SUT,Sauber,14,16,0
2014,Russian Grand Prix,71,GRO,Lotus F1,15,17,0
2014,Russian Grand Prix,71,MAL,Lotus F1,21,18,0
2014,Russian Grand Prix,71,ERI,Caterham,16,19,0
2014,Russian Grand Prix,71,KOB,Caterham,19,R,0
2014,Russian Grand Prix,71,CHI,Marussia,20,R,0
2014,United States Grand Prix,69,HAM,Mercedes,2,1,1
2014,United States Grand Prix,69,ROS,Mercedes,1,2,1
2014,United States Grand Prix,69,RIC,Red Bull,5,3,1
2014,United States Grand Prix,69,MAS,Williams,4,4,0
2014,United States Grand Prix,69,BOT,Williams,3,5,0
2014,United States Grand Prix,69,ALO,Ferrari,6,6,0
2014,United States Grand Prix,69,VET,Red Bull,18,7,0
2014,United States Grand Prix,69,MAG,McLaren,7,8,0
2014,United States Grand Prix,69,VER,Toro Rosso,14,10,0
2014,United States Grand Prix,69,MAL,Lotus F1,10,9,0
2014,United States Grand Prix,69,GRO,Lotus F1,16,11,0
2014,United States Grand Prix,69,BUT,McLaren,12,12,0
2014,United States Grand Prix,69,RAI,Ferrari,8,13,0
2014,United States Grand Prix,69,GUT,Sauber,15,14,0
2014,United States Grand Prix,69,KVY,Toro Rosso,17,15,0
2014,United States Grand Prix,69,HUL,Force India,13,R,0
2014,United States Grand Prix,69,PER,Force India,11,R,0
2014,United States Grand Prix,69,SUT,Sauber,9,R,0
2014,Brazilian Grand Prix,18,ROS,Mercedes,1,1,1
2014,Brazilian Grand Prix,18,HAM,Mercedes,2,2,1
2014,Brazilian Grand Prix,18,MAS,Williams,3,3,1
2014,Brazilian Grand Prix,18,BUT,McLaren,5,4,0
2014,Brazilian Grand Prix,18,VET,Red Bull,6,5,0
2014,Brazilian Grand Prix,18,ALO,Ferrari,8,6,0
2014,Brazilian Grand Prix,18,RAI,Ferrari,10,7,0
2014,Brazilian Grand Prix,18,HUL,Force India,12,8,0
2014,Brazilian Grand Prix,18,MAG,McLaren,7,9,0
2014,Brazilian Grand Prix,18,BOT,Williams,4,10,0
2014,Brazilian Grand Prix,18,KVY,Toro Rosso,17,11,0
2014,Brazilian Grand Prix,18,MAL,Lotus F1,16,12,0
2014,Brazilian Grand Prix,18,VER,Toro Rosso,15,13,0
2014,Brazilian Grand Prix,18,GUT,Sauber,11,14,0
2014,Brazilian Grand Prix,18,PER,Force India,18,15,0
2014,Brazilian Grand Prix,18,SUT,Sauber,13,16,0
2014,Brazilian Grand Prix,18,GRO,Lotus F1,14,17,0
2014,Brazilian Grand Prix,18,RIC,Red Bull,9,R,0
2014,Abu Dhabi Grand Prix,24,HAM,Mercedes,2,1,1
2014,Abu Dhabi Grand Prix,24,MAS,Williams,4,2,1
2014,Abu Dhabi Grand Prix,24,BOT,Williams,3,3,1
2014,Abu Dhabi Grand Prix,24,RIC,Red Bull,20,4,0
2014,Abu Dhabi Grand Prix,24,BUT,McLaren,6,5,0
2014,Abu Dhabi Grand Prix,24,HUL,Force India,12,6,0
2014,Abu Dhabi Grand Prix,24,PER,Force India,11,7,0
2014,Abu Dhabi Grand Prix,24,VET,Red Bull,19,8,0
2014,Abu Dhabi Grand Prix,24,ALO,Ferrari,8,9,0
2014,Abu Dhabi Grand Prix,24,RAI,Ferrari,7,10,0
2014,Abu Dhabi Grand Prix,24,MAG,McLaren,9,11,0
2014,Abu Dhabi Grand Prix,24,VER,Toro Rosso,10,12,0
2014,Abu Dhabi Grand Prix,24,GRO,Lotus F1,18,13,0
2014,Abu Dhabi Grand Prix,24,ROS,Mercedes,1,14,0
2014,Abu Dhabi Grand Prix,24,GUT,Sauber,14,15,0
2014,Abu Dhabi Grand Prix,24,SUT,Sauber,13,16,0
2014,Abu Dhabi Grand Prix,24,STE,Caterham,17,17,0
2014,Abu Dhabi Grand Prix,24,KOB,Caterham,16,R,0
2014,Abu Dhabi Grand Prix,24,MAL,Lotus F1,15,R,0
2014,Abu Dhabi Grand Prix,24,KVY,Toro Rosso,5,R,0
2015,Australian Grand Prix,1,HAM,Mercedes,1,1,1
2015,Australian Grand Prix,1,ROS,Mercedes,2,2,1
2015,Australian Grand Prix,1,VET,Ferrari,4,3,1
2015,Australian Grand Prix,1,MAS,Williams,3,4,0
2015,Australian Grand Prix,1,NAS,Sauber,10,5,0
2015,Australian Grand Prix,1,RIC,Red Bull,6,6,0
2015,Australian Grand Prix,1,HUL,Force India,13,7,0
2015,Australian Grand Prix,1,ERI,Sauber,15,8,0
2015,Australian Grand Prix,1,SAI,Toro Rosso,7,9,0
2015,Australian Grand Prix,1,PER,Force India,14,10,0
2015,Australian Grand Prix,1,BUT,McLaren,16,11,0
2015,Australian Grand Prix,1,RAI,Ferrari,5,R,0
2015,Australian Grand Prix,1,VER,Toro Rosso,11,R,0
2015,Australian Grand Prix,1,GRO,Lotus F1,8,R,0
2015,Australian Grand Prix,1,MAL,Lotus F1,9,R,0
2015,Australian Grand Prix,1,KVY,Red Bull,12,W,0
2015,Australian Grand Prix,1,MAG,McLaren,17,W,0
2015,Australian Grand Prix,1,BOT,Williams,11,W,0
2015,Malaysian Grand Prix,2,VET,Ferrari,2,1,1
2015,Malaysian Grand Prix,2,HAM,Mercedes,1,2,1
2015,Malaysian Grand Prix,2,ROS,Mercedes,3,3,1
2015,Malaysian Grand Prix,2,RAI,Ferrari,11,4,0
2015,Malaysian Grand Prix,2,BOT,Williams,8,5,0
2015,Malaysian Grand Prix,2,MAS,Williams,7,6,0
2015,Malaysian Grand Prix,2,VER,Toro Rosso,6,7,0
2015,Malaysian Grand Prix,2,SAI,Toro Rosso,15,8,0
2015,Malaysian Grand Prix,2,KVY,Red Bull,5,9,0
2015,Malaysian Grand Prix,2,RIC,Red Bull,4,10,0
2015,Malaysian Grand Prix,2,GRO,Lotus F1,10,11,0
2015,Malaysian Grand Prix,2,NAS,Sauber,16,12,0
2015,Malaysian Grand Prix,2,PER,Force India,14,13,0
2015,Malaysian Grand Prix,2,HUL,Force India,13,14,0
2015,Malaysian Grand Prix,2,MER,Manor Marussia,19,15,0
2015,Malaysian Grand Prix,2,MAL,Lotus F1,12,R,0
2015,Malaysian Grand Prix,2,BUT,McLaren,17,R,0
2015,Malaysian Grand Prix,2,ALO,McLaren,18,R,0
2015,Malaysian Grand Prix,2,ERI,Sauber,9,R,0
2015,Malaysian Grand Prix,2,STE,Manor Marussia,11,W,0
2015,Chinese Grand Prix,17,HAM,Mercedes,1,1,1
2015,Chinese Grand Prix,17,ROS,Mercedes,2,2,1
2015,Chinese Grand Prix,17,VET,Ferrari,3,3,1
2015,Chinese Grand Prix,17,RAI,Ferrari,6,4,0
2015,Chinese Grand Prix,17,MAS,Williams,4,5,0
2015,Chinese Grand Prix,17,BOT,Williams,5,6,0
2015,Chinese Grand Prix,17,GRO,Lotus F1,8,7,0
2015,Chinese Grand Prix,17,NAS,Sauber,9,8,0
2015,Chinese Grand Prix,17,RIC,Red Bull,7,9,0
2015,Chinese Grand Prix,17,ERI,Sauber,10,10,0
2015,Chinese Grand Prix,17,PER,Force India,15,11,0
2015,Chinese Grand Prix,17,ALO,McLaren,18,12,0
2015,Chinese Grand Prix,17,SAI,Toro Rosso,14,13,0
2015,Chinese Grand Prix,17,BUT,McLaren,17,14,0
2015,Chinese Grand Prix,17,STE,Manor Marussia,19,15,0
2015,Chinese Grand Prix,17,MER,Manor Marussia,20,16,0
2015,Chinese Grand Prix,17,VER,Toro Rosso,13,17,0
2015,Chinese Grand Prix,17,MAL,Lotus F1,11,R,0
2015,Chinese Grand Prix,17,KVY,Red Bull,12,R,0
2015,Chinese Grand Prix,17,HUL,Force India,16,R,0
2015,Bahrain Grand Prix,3,HAM,Mercedes,1,1,1
2015,Bahrain Grand Prix,3,RAI,Ferrari,4,2,1
2015,Bahrain Grand Prix,3,ROS,Mercedes,3,3,1
2015,Bahrain Grand Prix,3,BOT,Williams,5,4,0
2015,Bahrain Grand Prix,3,VET,Ferrari,2,5,0
2015,Bahrain Grand Prix,3,RIC,Red Bull,7,6,0
2015,Bahrain Grand Prix,3,GRO,Lotus F1,10,7,0
2015,Bahrain Grand Prix,3,PER,Force India,11,8,0
2015,Bahrain Grand Prix,3,KVY,Red Bull,17,9,0
2015,Bahrain Grand Prix,3,MAS,Williams,6,10,0
2015,Bahrain Grand Prix,3,ALO,McLaren,14,11,0
2015,Bahrain Grand Prix,3,NAS,Sauber,12,12,0
2015,Bahrain Grand Prix,3,HUL,Force India,8,13,0
2015,Bahrain Grand Prix,3,ERI,Sauber,13,14,0
2015,Bahrain Grand Prix,3,MAL,Lotus F1,16,15,0
2015,Bahrain Grand Prix,3,STE,Manor Marussia,18,16,0
2015,Bahrain Grand Prix,3,MER,Manor Marussia,19,17,0
2015,Bahrain Grand Prix,3,VER,Toro Rosso,15,R,0
2015,Bahrain Grand Prix,3,SAI,Toro Rosso,9,R,0
2015,Bahrain Grand Prix,3,BUT,McLaren,20,W,0
2015,Spanish Grand Prix,4,ROS,Mercedes,1,1,1
2015,Spanish Grand Prix,4,HAM,Mercedes,2,2,1
2015,Spanish Grand Prix,4,VET,Ferrari,3,3,1
2015,Spanish Grand Prix,4,BOT,Williams,4,4,0
2015,Spanish Grand Prix,4,RAI,Ferrari,7,5,0
2015,Spanish Grand Prix,4,MAS,Williams,9,6,0
2015,Spanish Grand Prix,4,RIC,Red Bull,10,7,0
2015,Spanish Grand Prix,4,GRO,Lotus F1,11,8,0
2015,Spanish Grand Prix,4,SAI,Toro Rosso,5,9,0
2015,Spanish Grand Prix,4,KVY,Red Bull,8,10,0
2015,Spanish Grand Prix,4,VER,Toro Rosso,6,11,0
2015,Spanish Grand Prix,4,NAS,Sauber,15,12,0
2015,Spanish Grand Prix,4,PER,Force India,18,13,0
2015,Spanish Grand Prix,4,ERI,Sauber,16,14,0
2015,Spanish Grand Prix,4,HUL,Force India,17,15,0
2015,Spanish Grand Prix,4,BUT,McLaren,14,16,0
2015,Spanish Grand Prix,4,STE,Manor Marussia,19,17,0
2015,Spanish Grand Prix,4,MER,Manor Marussia,20,18,0
2015,Spanish Grand Prix,4,MAL,Lotus F1,12,R,0
2015,Spanish Grand Prix,4,ALO,McLaren,13,R,0
2015,Monaco Grand Prix,6,ROS,Mercedes,2,1,1
2015,Monaco Grand Prix,6,VET,Ferrari,3,2,1
2015,Monaco Grand Prix,6,HAM,Mercedes,1,3,1
2015,Monaco Grand Prix,6,KVY,Red Bull,5,4,0
2015,Monaco Grand Prix,6,RIC,Red Bull,4,5,0
2015,Monaco Grand Prix,6,RAI,Ferrari,6,6,0
2015,Monaco Grand Prix,6,PER,Force India,7,7,0
2015,Monaco Grand Prix,6,BUT,McLaren,10,8,0
2015,Monaco Grand Prix,6,NAS,Sauber,14,9,0
2015,Monaco Grand Prix,6,SAI,Toro Rosso,11,10,0
2015,Monaco Grand Prix,6,HUL,Force India,11,11,0
2015,Monaco Grand Prix,6,GRO,Lotus F1,15,12,0
2015,Monaco Grand Prix,6,ERI,Sauber,17,13,0
2015,Monaco Grand Prix,6,BOT,Williams,16,14,0
2015,Monaco Grand Prix,6,MAS,Williams,12,15,0
2015,Monaco Grand Prix,6,MER,Manor Marussia,19,16,0
2015,Monaco Grand Prix,6,STE,Manor Marussia,18,17,0
2015,Monaco Grand Prix,6,VER,Toro Rosso,9,R,0
2015,Monaco Grand Prix,6,ALO,McLaren,13,R,0
2015,Monaco Grand Prix,6,MAL,Lotus F1,8,R,0
2015,Canadian Grand Prix,7,HAM,Mercedes,1,1,1
2015,Canadian Grand Prix,7,ROS,Mercedes,2,2,1
2015,Canadian Grand Prix,7,BOT,Williams,4,3,1
2015,Canadian Grand Prix,7,RAI,Ferrari,3,4,0
2015,Canadian Grand Prix,7,VET,Ferrari,18,5,0
2015,Canadian Grand Prix,7,MAS,Williams,15,6,0
2015,Canadian Grand Prix,7,MAL,Lotus F1,6,7,0
2015,Canadian Grand Prix,7,HUL,Force India,7,8,0
2015,Canadian Grand Prix,7,KVY,Red Bull,8,9,0
2015,Canadian Grand Prix,7,GRO,Lotus F1,5,10,0
2015,Canadian Grand Prix,7,PER,Force India,10,11,0
2015,Canadian Grand Prix,7,SAI,Toro Rosso,11,12,0
2015,Canadian Grand Prix,7,RIC,Red Bull,9,13,0
2015,Canadian Grand Prix,7,ERI,Sauber,12,14,0
2015,Canadian Grand Prix,7,VER,Toro Rosso,19,15,0
2015,Canadian Grand Prix,7,NAS,Sauber,14,16,0
2015,Canadian Grand Prix,7,STE,Manor Marussia,17,17,0
2015,Canadian Grand Prix,7,MER,Manor Marussia,16,R,0
2015,Canadian Grand Prix,7,BUT,McLaren,20,R,0
2015,Canadian Grand Prix,7,ALO,McLaren,13,R,0
2015,Austrian Grand Prix,70,ROS,Mercedes,2,1,1
2015,Austrian Grand Prix,70,HAM,Mercedes,1,2,1
2015,Austrian Grand Prix,70,MAS,Williams,4,3,1
2015,Austrian Grand Prix,70,VET,Ferrari,3,4,0
2015,Austrian Grand Prix,70,BOT,Williams,6,5,0
2015,Austrian Grand Prix,70,HUL,Force India,5,6,0
2015,Austrian Grand Prix,70,MAL,Lotus F1,10,7,0
2015,Austrian Grand Prix,70,VER,Toro Rosso,7,8,0
2015,Austrian Grand Prix,70,PER,Force India,13,9,0
2015,Austrian Grand Prix,70,RIC,Red Bull,18,10,0
2015,Austrian Grand Prix,70,NAS,Sauber,8,11,0
2015,Austrian Grand Prix,70,KVY,Red Bull,15,12,0
2015,Austrian Grand Prix,70,ERI,Sauber,11,13,0
2015,Austrian Grand Prix,70,MER,Manor Marussia,16,14,0
2015,Austrian Grand Prix,70,GRO,Lotus F1,9,R,0
2015,Austrian Grand Prix,70,SAI,Toro Rosso,12,R,0
2015,Austrian Grand Prix,70,BUT,McLaren,20,R,0
2015,Austrian Grand Prix,70,STE,Manor Marussia,17,R,0
2015,Austrian Grand Prix,70,RAI,Ferrari,14,R,0
2015,Austrian Grand Prix,70,ALO,McLaren,19,R,0
2015,British Grand Prix,9,HAM,Mercedes,1,1,1
2015,British Grand Prix,9,ROS,Mercedes,2,2,1
2015,British Grand Prix,9,VET,Ferrari,6,3,1
2015,British Grand Prix,9,MAS,Williams,3,4,0
